
# DDL
CREATE DATABASE Trumpv2

# DML
# CONTEXT-DATABASE: Trumpv2

shooting IncidentDate="December 25, 2015",State="Florida",CityOrCounty="Jacksonville",Address="Franklin and Odessa",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 25, 2015",State="Alabama",CityOrCounty="Mobile",Address="785 Schillinger Rd S",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 21, 2015",State="California",CityOrCounty="San Leandro",Address="14600 block of East 14th Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 20, 2015",State="Florida",CityOrCounty="Golden Glades",Address="NE 166th St and NE 7th Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 20, 2015",State="North Carolina",CityOrCounty="Wilmington",Address="11th and Castle Street",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 20, 2015",State="Florida",CityOrCounty="Miami (Goulds)",Address="21630 Southwest 120th Avenue",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 13, 2015",State="California",CityOrCounty="Los Angeles",Address="5550 S. Flower Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="December 13, 2015",State="California",CityOrCounty="Huntington Beach",Address="17000 block of Keelson Lane",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 12, 2015",State="Illinois",CityOrCounty="Lovejoy (Brooklyn)",Address="307 Jefferson St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="December 12, 2015",State="Georgia",CityOrCounty="Savannah",Address="Whitaker Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 11, 2015",State="Maryland",CityOrCounty="Baltimore",Address="5100 block of Park Heights Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="December 11, 2015",State="Pennsylvania",CityOrCounty="Pittsburgh (Mount Oliver)",Address="200 block of  Brownsville Road",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="December 8, 2015",State="Ohio",CityOrCounty="Cincinnati (Fairmount)",Address="2300 block of Baltimore Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="December 6, 2015",State="Louisiana",CityOrCounty="Raceland",Address="Market Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="December 6, 2015",State="Nebraska",CityOrCounty="Omaha",Address="North 108th Street and Military Road",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="December 2, 2015",State="California",CityOrCounty="San Bernardino",Address="1365 South Waterman Ave",Killed=16,Injured=19,Operations="nan" 1571702409
shooting IncidentDate="December 2, 2015",State="Georgia",CityOrCounty="Savannah",Address="100 block of West 33rd Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 29, 2015",State="Illinois",CityOrCounty="Kankakee",Address="648 E Court St",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="November 27, 2015",State="Colorado",CityOrCounty="Colorado Springs",Address="3480 Centennial Blvd",Killed=3,Injured=9,Operations="nan" 1571702409
shooting IncidentDate="November 27, 2015",State="California",CityOrCounty="Sacramento",Address="7900 block of Florin Road",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="November 24, 2015",State="South Carolina",CityOrCounty="Conway",Address="1321 Colletta Ct",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 23, 2015",State="Ohio",CityOrCounty="Columbus",Address="90 block of S. Terrace Avenue",Killed=4,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="November 23, 2015",State="Minnesota",CityOrCounty="Minneapolis",Address="Morgan Avenue North",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="November 22, 2015",State="Texas",CityOrCounty="Brownsville",Address="1800 block of FM 802",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 22, 2015",State="Washington",CityOrCounty="Seattle",Address="Broadway and Pike",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 22, 2015",State="New York",CityOrCounty="Newburgh",Address="203 Broadway",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="November 22, 2015",State="South Carolina",CityOrCounty="North Charleston",Address="Park Circle",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 22, 2015",State="Illinois",CityOrCounty="Chicago",Address="4100 block of West Roosevelt",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 22, 2015",State="Louisiana",CityOrCounty="New Orleans",Address="1900 block of Gallier St",Killed=0,Injured=17,Operations="nan" 1571702409
shooting IncidentDate="November 21, 2015",State="Maryland",CityOrCounty="Baltimore",Address="Stricker and School",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 20, 2015",State="Pennsylvania",CityOrCounty="Pittsburgh",Address="Prospect Drive",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 18, 2015",State="California",CityOrCounty="Fresno",Address="California Avenue and Martin Luther King Jr. Boulevard",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="November 16, 2015",State="Alabama",CityOrCounty="Cedar Bluff",Address="1460 County Rd 664",Killed=3,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="November 15, 2015",State="Texas",CityOrCounty="Tennessee Colony",Address="800 block of An County Rd 2217",Killed=5,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="November 15, 2015",State="Pennsylvania",CityOrCounty="Philadelphia",Address="5600 block of Blakemore Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 14, 2015",State="Pennsylvania",CityOrCounty="Johnstown",Address="1159 Main St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 13, 2015",State="Florida",CityOrCounty="Jacksonville",Address="1300 block of South Shirley Oaks Drive",Killed=4,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="November 9, 2015",State="Indiana",CityOrCounty="Indianapolis",Address="400 block of North Beville Ave",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="November 8, 2015",State="Iowa",CityOrCounty="Des Moines",Address="4397 NW 6th Drive",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 8, 2015",State="Michigan",CityOrCounty="Warren",Address="13859 8 Mile Road",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 7, 2015",State="Colorado",CityOrCounty="Denver",Address="Bayaud and Bannock",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 6, 2015",State="California",CityOrCounty="Bakersfield",Address="1000 block of Feliz Drive",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 3, 2015",State="Florida",CityOrCounty="Jacksonville",Address="Ella Street and Kings Road",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 2, 2015",State="South Carolina",CityOrCounty="Pendleton",Address="2217 Refuge Road",Killed=4,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="October 28, 2015",State="Louisiana",CityOrCounty="Houma",Address="400 block of Morgan Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 27, 2015",State="Texas",CityOrCounty="Fort Worth",Address="1700 block of Southcrest Drive",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="October 26, 2015",State="Indiana",CityOrCounty="Evansville",Address="711 E Virginia St",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="October 25, 2015",State="Arizona",CityOrCounty="Phoenix",Address="Seventh Street and Broadway",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 25, 2015",State="District of Columbia",CityOrCounty="Washington",Address="4300 block of Wheeler Road SE",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="October 25, 2015",State="North Carolina",CityOrCounty="Four Oaks",Address="2339 Stricklands Crossroads Road",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="October 24, 2015",State="South Carolina",CityOrCounty="Bamberg",Address="682 Dixie Ave.",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 22, 2015",State="Tennessee",CityOrCounty="Nashville",Address="3500 John A. Merritt Blvd",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 19, 2015",State="Illinois",CityOrCounty="Calumet City",Address="300 Campbell Avenue",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="October 18, 2015",State="Louisiana",CityOrCounty="New Orleans",Address="2600 block of Caffin Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 17, 2015",State="Indiana",CityOrCounty="Elkhart",Address="160 Easy Shopping Place",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 17, 2015",State="Florida",CityOrCounty="Fort Myers",Address="2224 First St",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 12, 2015",State="Georgia",CityOrCounty="Decatur",Address="4731 Glenwood Road",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 10, 2015",State="Tennessee",CityOrCounty="Memphis",Address="6135 Mount Moriah Road",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="October 10, 2015",State="North Carolina",CityOrCounty="Charlotte",Address="1900 block of West Boulevard",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 10, 2015",State="Illinois",CityOrCounty="Peoria",Address="2405 N Flora",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 9, 2015",State="Arizona",CityOrCounty="Flagstaff",Address="216 E Mountain View Dr",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 6, 2015",State="Maryland",CityOrCounty="Baltimore",Address="300 block of North Payson Street",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="October 2, 2015",State="Maryland",CityOrCounty="Baltimore",Address="5400 Reisterstown Road",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 1, 2015",State="Oregon",CityOrCounty="Roseburg",Address="1140 Umpqua College Rd",Killed=10,Injured=9,Operations="nan" 1571702409
shooting IncidentDate="September 28, 2015",State="Ohio",CityOrCounty="Cincinnati (Evanston)",Address="1800 block of Hewitt Avenue",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 28, 2015",State="Illinois",CityOrCounty="Chicago",Address="300 block of West 42nd Street",Killed=3,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="September 28, 2015",State="Illinois",CityOrCounty="Chicago",Address="5300 block of South Aberdeen Street",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 28, 2015",State="Ohio",CityOrCounty="Dayton",Address="1921 Oakridge",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 27, 2015",State="Georgia",CityOrCounty="Greenville",Address="1140 Hill Haven Road",Killed=0,Injured=10,Operations="nan" 1571702409
shooting IncidentDate="September 27, 2015",State="Illinois",CityOrCounty="Chicago",Address="5200 block of South Justine",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 27, 2015",State="Missouri",CityOrCounty="Kansas City",Address="1700 E. 18th St.",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 25, 2015",State="Illinois",CityOrCounty="Danville",Address="1300 block of May Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 24, 2015",State="Illinois",CityOrCounty="Chicago",Address="5100 block of South Morgan Street",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 23, 2015",State="Louisiana",CityOrCounty="Shreveport",Address="2900 block of Peach Street",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 23, 2015",State="Florida",CityOrCounty="Fort Myers",Address="Dale Street and Veronica S. Shoemaker Boulevard",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 23, 2015",State="Georgia",CityOrCounty="Norcross",Address="1300 block of Reddington Lane",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 20, 2015",State="Oklahoma",CityOrCounty="Tulsa",Address="Pine and Yale",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="September 20, 2015",State="Pennsylvania",CityOrCounty="Philadelphia",Address="900 block of Pratt Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 20, 2015",State="Illinois",CityOrCounty="Chicago",Address="5700 block of South LaSalle",Killed=1,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 19, 2015",State="Indiana",CityOrCounty="Indianapolis",Address="3900 block of Graceland Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 17, 2015",State="South Dakota",CityOrCounty="Geddes",Address="36705 379th Street",Killed=6,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="September 17, 2015",State="Michigan",CityOrCounty="Albion",Address="500 block of W. Broadwell Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 15, 2015",State="New Jersey",CityOrCounty="Newark",Address="Irvine Turner Boulevard and West Kinney Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 13, 2015",State="Florida",CityOrCounty="Ocala",Address="1910 South Pine Avenue",Killed=1,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 12, 2015",State="Louisiana",CityOrCounty="Shreveport",Address="1500 block of Clanton Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 12, 2015",State="New York",CityOrCounty="Rochester",Address="36 Woodward Street",Killed=2,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 12, 2015",State="Minnesota",CityOrCounty="Minneapolis",Address="1st Ave. and N. 5th St.",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="September 12, 2015",State="Minnesota",CityOrCounty="Minneapolis",Address="1200 block of 22nd Ave. N.",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 11, 2015",State="North Carolina",CityOrCounty="Charlotte",Address="1000 North Carolina Music Factory Blvd.",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 10, 2015",State="Minnesota",CityOrCounty="Excelsior (Greenwood)",Address="Channel Drive",Killed=5,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="September 8, 2015",State="Georgia",CityOrCounty="Berlin",Address="nan",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 8, 2015",State="Illinois",CityOrCounty="Chicago",Address="56th and Green",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 7, 2015",State="Indiana",CityOrCounty="Gary",Address="9300 block of Sunrise",Killed=2,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 7, 2015",State="Colorado",CityOrCounty="Denver",Address="1909 Blake Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 5, 2015",State="North Carolina",CityOrCounty="Charlotte",Address="6800 block of Fieldvale Place",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 5, 2015",State="Florida",CityOrCounty="Daytona Beach",Address="300 block of Pearl Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 5, 2015",State="Nevada",CityOrCounty="Las Vegas",Address="5000 block of Hollywood Boulevard",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 5, 2015",State="Missouri",CityOrCounty="Columbia",Address="1509 Ashley Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 30, 2015",State="Tennessee",CityOrCounty="Memphis",Address="3300 block of Sobota Circle",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 29, 2015",State="Tennessee",CityOrCounty="Bristol",Address="618 Henson Road",Killed=3,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="August 29, 2015",State="Texas",CityOrCounty="Tyler",Address="638 ENE Loop 323",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 28, 2015",State="New York",CityOrCounty="Brooklyn",Address="589 Flatbush Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 27, 2015",State="California",CityOrCounty="Salinas",Address="928 Blanco Circle",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="August 26, 2015",State="Minnesota",CityOrCounty="Minneapolis (Brooklyn Center)",Address="5000 block of Drew Avenue North",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 26, 2015",State="Illinois",CityOrCounty="Chicago",Address="3025 W. Van Buren Ave",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="August 26, 2015",State="Florida",CityOrCounty="West Palm Beach",Address="800 block of 19th Street",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="August 25, 2015",State="Louisiana",CityOrCounty="New Orleans",Address="Fern Street and Olive Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 23, 2015",State="California",CityOrCounty="Modesto",Address="1100 block of Kansas Avenue",Killed=1,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="August 22, 2015",State="Florida",CityOrCounty="Orlando (Pine Hills)",Address="State Road 408",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 22, 2015",State="New Mexico",CityOrCounty="Roswell",Address="302 East Reed Street",Killed=3,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="August 21, 2015",State="North Carolina",CityOrCounty="Durham",Address="2700 block of Hinson Drive",Killed=0,Injured=8,Operations="nan" 1571702409
shooting IncidentDate="August 21, 2015",State="Ohio",CityOrCounty="Cincinnati",Address="Mathis and Prentice",Killed=2,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="August 20, 2015",State="Texas",CityOrCounty="Grulla (La Grulla)",Address="FM 2360",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="August 19, 2015",State="New York",CityOrCounty="Rochester",Address="500 Genesee St",Killed=3,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 16, 2015",State="Texas",CityOrCounty="Fort Worth",Address="3651 Sycamore School Rd",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="August 16, 2015",State="Illinois",CityOrCounty="Chicago",Address="5400 block of West Division Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 16, 2015",State="South Carolina",CityOrCounty="Bennettsville",Address="Highway 38N",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="August 15, 2015",State="Pennsylvania",CityOrCounty="Pittsburgh",Address="West Prospect Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 15, 2015",State="California",CityOrCounty="Los Angeles",Address="57th Street and South Normandie Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 15, 2015",State="South Carolina",CityOrCounty="Orangeburg",Address="2868 Bamberg Road",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 10, 2015",State="California",CityOrCounty="Long Beach",Address="1700 block of East 10th Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 9, 2015",State="Mississippi",CityOrCounty="Forest",Address="Poplar St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 9, 2015",State="Michigan",CityOrCounty="Detroit",Address="15200 block of Hazelridge",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 9, 2015",State="Missouri",CityOrCounty="Kansas City",Address="40th Street and Pennsylvania Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 8, 2015",State="North Carolina",CityOrCounty="Gastonia",Address="4908 Greenwood Drive",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 8, 2015",State="Arkansas",CityOrCounty="Blytheville",Address="833 Anderson Street",Killed=1,Injured=11,Operations="nan" 1571702409
shooting IncidentDate="August 8, 2015",State="Texas",CityOrCounty="Houston",Address="2211 Falling Oaks",Killed=8,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="August 7, 2015",State="Vermont",CityOrCounty="Barre (Berlin)",Address="3182 Airport Rd",Killed=4,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="August 6, 2015",State="South Carolina",CityOrCounty="Columbia",Address="1505 Garden Plaza",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 4, 2015",State="Missouri",CityOrCounty="Saint Louis",Address="2500 block of Semple",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 3, 2015",State="New York",CityOrCounty="Brooklyn",Address="98 Dwight Street",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="August 2, 2015",State="New York",CityOrCounty="Brooklyn",Address="Stanley Avenue and Crescent Street",Killed=0,Injured=9,Operations="nan" 1571702409
shooting IncidentDate="August 2, 2015",State="Maryland",CityOrCounty="Baltimore",Address="2700 block of Garrison Avenue",Killed=0,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="August 2, 2015",State="Illinois",CityOrCounty="Chicago",Address="4800 block of West Kamerling Avenue",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 2, 2015",State="Georgia",CityOrCounty="Savannah",Address="Barnard Street",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="August 2, 2015",State="Illinois",CityOrCounty="Chicago",Address="6700 block of South Winchester Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 1, 2015",State="Florida",CityOrCounty="Orlando",Address="5801 Shenandoah Way",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 30, 2015",State="Pennsylvania",CityOrCounty="Pittsburgh",Address="Brushton Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 27, 2015",State="Illinois",CityOrCounty="Rockford",Address="900 block of Kent Street",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 26, 2015",State="Missouri",CityOrCounty="Kansas City",Address="Thompson and Colorado",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 26, 2015",State="Louisiana",CityOrCounty="New Orleans",Address="Piety and Treasure street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 25, 2015",State="Virginia",CityOrCounty="Hopewell",Address="500 block of N. 7th Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 24, 2015",State="Pennsylvania",CityOrCounty="Erie",Address="200 block of W 29th St",Killed=2,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 23, 2015",State="Louisiana",CityOrCounty="Lafayette",Address="3141 Johnson Street",Killed=3,Injured=9,Operations="nan" 1571702409
shooting IncidentDate="July 22, 2015",State="Missouri",CityOrCounty="Saint Louis",Address="Fair Ave and Ashland Ave",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="July 22, 2015",State="Georgia",CityOrCounty="Suwanee",Address="5500 block of Old Atlanta Road",Killed=5,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="July 21, 2015",State="Florida",CityOrCounty="Miami Gardens",Address="Northwest 25th Avenue and Miami Gardens Drive",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 20, 2015",State="New York",CityOrCounty="Bronx",Address="E. 153rd St. and the Grand Concourse",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="July 19, 2015",State="Virginia",CityOrCounty="Suffolk",Address="100 block of North Capitol Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 19, 2015",State="Kentucky",CityOrCounty="Louisville",Address="2928 W Kentucky St",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="July 19, 2015",State="North Carolina",CityOrCounty="Rocky Mount",Address="Interstate 64 and Raliegh Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 18, 2015",State="California",CityOrCounty="San Diego",Address="200 block of South Bancroft Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 18, 2015",State="California",CityOrCounty="Santa Paula",Address="Ojai-Santa Paula Street",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 18, 2015",State="Oregon",CityOrCounty="Salem",Address="1550 Weston Ct NE",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 18, 2015",State="Louisiana",CityOrCounty="Baton Rouge",Address="300 block of Brice Street",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="July 17, 2015",State="Illinois",CityOrCounty="Chicago",Address="4400 block of W. Maypole",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 17, 2015",State="Ohio",CityOrCounty="Cincinnati (Westwood)",Address="3100 block of Sunshine Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 16, 2015",State="Tennessee",CityOrCounty="Chattanooga",Address="4051 Amnicola Highway",Killed=6,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="July 16, 2015",State="Texas",CityOrCounty="Dallas",Address="Singleton and Hampton",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 15, 2015",State="Georgia",CityOrCounty="Atlanta",Address="500 block of Center Hill Avenue",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 15, 2015",State="Maryland",CityOrCounty="Baltimore",Address="3500 block of West Garrison Boulevard",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 15, 2015",State="Ohio",CityOrCounty="Cleveland",Address="700 block of Thornhill",Killed=0,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="July 15, 2015",State="Michigan",CityOrCounty="Detroit",Address="9200 block of Memorial",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 15, 2015",State="South Carolina",CityOrCounty="Holly Hill",Address="7050 Old State Road",Killed=4,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="July 14, 2015",State="Missouri",CityOrCounty="Saint Louis",Address="1100 block of Riverview",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 13, 2015",State="California",CityOrCounty="Norwalk",Address="11959 162nd Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 13, 2015",State="California",CityOrCounty="Stockton",Address="400 block of McCloud Avenue",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 12, 2015",State="Illinois",CityOrCounty="River Forest",Address="116 Lathrop Avenue",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 12, 2015",State="New Jersey",CityOrCounty="Jersey City",Address="Sip and Van Wagenen avenues",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 7, 2015",State="Ohio",CityOrCounty="Cleveland",Address="East 162nd Street and Miles Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 7, 2015",State="Maryland",CityOrCounty="Baltimore",Address="900 block of West Fayette Street",Killed=3,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="July 5, 2015",State="Louisiana",CityOrCounty="Shreveport",Address="3500 block of Hearne Ave",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="July 5, 2015",State="Indiana",CityOrCounty="Fort Wayne",Address="1400 block of McCulloch Street",Killed=0,Injured=9,Operations="nan" 1571702409
shooting IncidentDate="July 5, 2015",State="New Jersey",CityOrCounty="East Orange",Address="200 block of S. Clinton St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 4, 2015",State="District of Columbia",CityOrCounty="Washington",Address="2600 Douglas Place SE",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 4, 2015",State="Kentucky",CityOrCounty="Louisville",Address="2500 block of West Broadway",Killed=0,Injured=4,Operations="nan" 1571702409
